Province,City,Barangay,Street_Subdivision,Vicinity,Classification,Zonal_Value,DO_No,Effectivity_Date,Source
UNKNOWN,UNKNOWN,UNKNOWN,RDO NO. 82 - CEBU CITY SOUTH,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,WHEREIN THE APPROVED SCHEDULE OF ZONAL VALUES FOR A PARTICULAR BARANGAY -,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,WHEREIN THE APPROVED SCHEDULE OF ZONAL VALUES FOR A PARTICULAR BARANGAY -,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROPERTY LOCATED IN  THE  OTHER  STREET/SUBDIVISION  WITHIN THE  SAME  BARANGAY  OF  SIMILAR,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDITIONS SHALL BE USED; AND,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,CONDITIONS SHALL BE USED; AND,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,AN ADJACENT BARANGAY OF SIMILAR CONDITIONS SHALL BE USED.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,AN ADJACENT BARANGAY OF SIMILAR CONDITIONS SHALL BE USED.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,2.  PREDOMINANT USE OF PROPERTY.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,2.  PREDOMINANT USE OF PROPERTY.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"a.)  ALL REAL PROPERTIES, REGARDLESS OF ACTUAL USE, LOCATED IN A STREET/BARANGAY/ZONE, THE USE OF",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"WHICH ARE PREDOMINANTLY COMMERCIAL  SHALL  BE CLASSIFIED  AS  ""COMMERCIAL""  FOR PURPOSES  OF ZONAL VALUATION",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"WHICH ARE PREDOMINANTLY COMMERCIAL  SHALL  BE CLASSIFIED  AS  ""COMMERCIAL""  FOR PURPOSES  OF ZONAL VALUATION",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,REGARDLESS OF ACTUAL USE SHALL BE CONSIDERED FOR PURPOSES OF ZONAL VALUATION.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,REGARDLESS OF ACTUAL USE SHALL BE CONSIDERED FOR PURPOSES OF ZONAL VALUATION.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,3.  ZONAL VALUES OF CONDOMINIUM UNIT/TOWNHOUSE:,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,3.  ZONAL VALUES OF CONDOMINIUM UNIT/TOWNHOUSE:,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,IF THE TITLE OF A PARTICULAR CONDOMINIUM UNIT/TOWNHOUSE IS -,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,IF THE TITLE OF A PARTICULAR CONDOMINIUM UNIT/TOWNHOUSE IS -,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"a.)  A CONDOMINIUM CERTIFICATE OF TITLE (CCT), THE ZONAL VALUE OF THE LAND AND THE IMPROVEMENTS",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,SHALL BE TREATED AS ONE; OR,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,SHALL BE TREATED AS ONE; OR,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"b.)  A TRANSFER CERTIFICATE OF TITLE (TCT),  THE  LAND  AND IMPROVEMENT SHALL  BE  GIVEN  SEPARATE",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"VALUES, i.e. ZONAL VALUE/GROSS SELLING  PRICE/FAIR MARKET VALUE  PER  LATEST  TAX  DECLARATION",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"WHICHEVER IS HIGHER AND, IN THE ABSENCE  OF  ZONAL  VALUATION,   PROPERTY  SHALL  BE  VALUED",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,PURSUANT TO RAMO 2-91.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,PURSUANT TO RAMO 2-91.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,THE GROUND FLOOR OF THE  RESIDENTIAL CONDOMINIUM SHALL  BE CLASSIFIED AS COMMERCIAL AND,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,TWENTY PERENT (20%) OF THE ESTABLISHED VALUE SHALL BE ADDED THERETO.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,TWENTY PERENT (20%) OF THE ESTABLISHED VALUE SHALL BE ADDED THERETO.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,4.  AREAS FOR PRIORITY DEVELOPMENT(APD).,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,4.  AREAS FOR PRIORITY DEVELOPMENT(APD).,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,THESE ARE AREAS IDENTIFIED AS AREAS FOR PRIORITY DEVELOPMENT CERTIFIED TO AS SUCH BY,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"THE DEPARTMENT OF HUMAN SETTLEMENTS AND URBAN DEVELOPMENT (DHSUD).  IF IT IS UTILIZED FOR SOCIALIZED HOUSING, IT",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"SHALL BE CERTIFIED  TO  AS  SUCH  BY  THE    PROPER   GOVERNMENT  AGENCY  SUCH  AS,   PRESIDENTIAL",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"COMMISSION ON URBAN POOR (PCUP), NATIONAL HOUSING AUTHORITY (NHA), ETC.",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"COMMISSION ON URBAN POOR (PCUP), NATIONAL HOUSING AUTHORITY (NHA), ETC.",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,SECOND SALE OF LOT IDENTIFIED AS LOCATED IN THE APD SHALL NO LONGER BE VALUED AS AN  APD AND,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,SHALL BE  TREATED AS AN ORDINARY REAL PROPERTY.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,SHALL BE  TREATED AS AN ORDINARY REAL PROPERTY.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,5. DIVISION OF A BARANGAY,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,5. DIVISION OF A BARANGAY,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"IN THE EVENT THAT AN EXISTING BARANGAY IS DIVIDED INTO TWO OR MORE BARANGAYS, THE ZONAL",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,VALUE PRESCRIBED FOR THE EXISTING BARANGAY SHALL BE USED FOR THE NEWLY CREATED BARANGAY,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,VALUE PRESCRIBED FOR THE EXISTING BARANGAY SHALL BE USED FOR THE NEWLY CREATED BARANGAY,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,6. PARKING SLOT (PS),SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,6. PARKING SLOT (PS),SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"IF NO ZONAL VALUE HAS BEEN PRESCRIBED FOR PARKING SLOTS, THE VALUE SHOULD BE 60% OF THE",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,AMOUNT OF THE UNIT SOLD,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,AMOUNT OF THE UNIT SOLD,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,7. INSTITUTION (X),SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,7. INSTITUTION (X),SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"THESE ARE AREAS FOR SCHOOL, HOSPITAL AND CHURCHES. IF NO ZONAL VALUE HAS BEEN PRESCRIBED,",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"THE COMMERCIAL VALUE OF THE PROPERTY NEAREST TO THE INSTITUTION, WITHIN THE SAME BARANGAY",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,AND STREET SHALL BE USED,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,AND STREET SHALL BE USED,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,8.  ZONAL VALUE OR FMV ESTABLISHED IN THE SCHEDULE OF VALUES OF ASSESSORS.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,8.  ZONAL VALUE OR FMV ESTABLISHED IN THE SCHEDULE OF VALUES OF ASSESSORS.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,THE ZONAL VALUES ESTABLISHED HEREIN SHALL APPLY IN COMPUTING ALL INTERNAL REVENUE TAXES (i.e.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"CAPITAL GAINS,  CREDITABLE WITHHOLDING,  ESTATE,  DONOR'S AND DOCUEMNTARY STAMP TAXES)  DUE  ON",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"SALES, EXCHANGES, OR OTHER DISPOSITIONS OF REAL PROPERTY.  PROVIDED ,   THAT  THE  SAME  IS  HIGHER",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,THAN (1) THE FAIR MARKET VALUES AS SHOWN IN THE SCHEDULE OF VALUES OF  THE  PROVINCIAL  AND  CITY,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,ASSESSORS (i.e. LATEST TAX DECLARATION)  AND  (2)  THE GROSS SELLING  PRICE  AS  SHOWN  IN  THE  DULY,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,NOTARIZED DOCUMENT OF SALE OR EXCHANGE AT THE TIME OF SALE OR EXCHANGE.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,NOTARIZED DOCUMENT OF SALE OR EXCHANGE AT THE TIME OF SALE OR EXCHANGE.,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"PROVIDED, HOWEVER, THAT THE VALUE OF PROPERTY TO BE USED IN COMPUTING  ESTATE  AND  DONOR'S",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,TAXES SHALL BE (1) THE FAIR MARKET VALUE AS DETERMINED BY THE COMMISSIONER  OF  INTERNAL  REVENUE,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,(i.e. ZONAL VALUES) OR (2.)  THE FAIR MARKET  VALUE  AS  SHOWN  IN  THE  SCHEDULE  OF   VALUES  OF  THE,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"PROVINCIAL/CITY/MUNICIPAL ASSESSOR, WHICHEVER IS HIGHER.",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,"PROVINCIAL/CITY/MUNICIPAL ASSESSOR, WHICHEVER IS HIGHER.",SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,I-3/apmd/AMS,SOCIALIZED/ LOW COST,nan,,086-2023,2024-01-05 00,"RDO No. 82 - Cebu City, South.xls [Sheet 6 (DO 86-2023)]"
UNKNOWN,UNKNOWN,UNKNOWN,REPUBLIC OF THE PHILIPPINES,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,DEPARTMENT OF FINANCE,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Roxas Boulevard Corner Pablo Ocampo, Sr. Street",nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,Manila 1004,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,Manila 1004,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,DEPARTMENT ORDER NO. 016 - 2020,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"March 6, 2020",nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"March 6, 2020",nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"March 6, 2020",nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,SUBJECT:          IMPLEMENTATION OF THE REVISED SCHEDULES  OF ZONAL VALUES  OF REAL  PROPERTIES,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,UNDER THE JURISDICTION OF REVENUE DISTRICT OFFICE NO. 82 - CEBU CITY - SOUTH,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,(4TH Revision) FOR INTERNAL REVENUE TAX PURPOSES.,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,(4TH Revision) FOR INTERNAL REVENUE TAX PURPOSES.,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,TO         :          All Internal Revenue Officers and Others Concerned.,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,TO         :          All Internal Revenue Officers and Others Concerned.,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Section  4 of Republic Act 10963, otherwise known as the ""Tax Reform for Acceleration and",nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Inclusion (TRAIN)"" Law, amending Section 6 (E)  of National Internal Revenue Code (NIRC) of 1997, authorizes",nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,the  Commissioner  to  divide   the  Philippines  into  different   zones  or areas and shall determine the fair,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"market value of real properties located in each zone or areas, subject to automatic adjustment once every",nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,three (3) years.,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,three (3) years.,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"By  virtue  of  said authority,  the  Commissioner of Internal Revenue has determined  the zonal",nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"values of real properties under the jurisdiction of Revenue District Office No. 82, Cebu City - South,",nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Revenue Region No. 13 - Cebu City, after  public hearing was conducted on March 7,  2019. for the purpose.",nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,This Order is issued to implement the Revised Schedule of Zonal Values   of  Real Properties  for purposes of,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,computing any internal revenue tax due on sale/transfer or any disposition of real properties.,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,computing any internal revenue tax due on sale/transfer or any disposition of real properties.,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,computing any internal revenue tax due on sale/transfer or any disposition of real properties.,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,computing any internal revenue tax due on sale/transfer or any disposition of real properties.,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
UNKNOWN,UNKNOWN,UNKNOWN,The zonal values established herein  shall  apply  provided   the  same  is  higher  than (1)  the,nan,nan,,UNKNOWN,UNKNOWN,"RDO No. 82 - Cebu City, South.xls [Sheet 5 (DO 16-2020)]"
